NUMTRACKS 10000
1.3903 1.9724 -22.234
1.4746 2.0212 -4.0431
1.5579 2.0608 14.927
1.6331 2.0626 35.435
1.701 2.0392 56.259
1.7609 1.9905 77.217
1.8016 1.8944 97.033
1.8288 1.7733 115.39
1.8424 1.6285 132.13
1.833 1.4529 145.44
1.8047 1.264 155.45
1.7615 1.0684 162.74
1.6992 0.87035 166.29
1.6194 0.68101 166.03
1.5298 0.50186 163.48
1.4304 0.33636 158.55
1.3218 0.19804 150.95
1.2107 0.077435 142.24
1.098 -0.025637 132.58
0.98607 -0.10423 122.13
0.87723 -0.16683 111.52
0.77281 -0.21395 100.88
0.67376 -0.24822 90.352
0.58082 -0.27173 80.059
0.4945 -0.28645 70.073
0.41676 -0.29302 60.521
0.34534 -0.29537 51.303
0.27963 -0.29446 42.391
0.22068 -0.29063 33.846
0.16904 -0.285 25.701
0.12251 -0.27876 17.842
0.080431 -0.27214 10.233
0.043852 -0.26591 2.9466
0.0098997 -0.25986 -4.1854
-0.018154 -0.2552 -10.944
-0.044973 -0.2509 -17.62
-0.067074 -0.24852 -23.948
-0.088178 -0.24674 -30.186
-0.10682 -0.24644 -36.199
-0.12347 -0.24782 -41.993
-0.13905 -0.25032 -47.65
-0.15342 -0.25424 -53.138
-0.16677 -0.26007 -58.413
-0.17972 -0.26701 -63.568
-0.19227 -0.27549 -68.56
-0.20462 -0.2857 -73.38
-0.21701 -0.2978 -78.023
-0.22963 -0.31156 -82.515
-0.24266 -0.32717 -86.848
-0.25612 -0.34435 -91.046
-0.27058 -0.36435 -95.021
-0.28572 -0.38604 -98.867
-0.30179 -0.40996 -102.55
-0.31948 -0.43727 -105.98
-0.33833 -0.4668 -109.26
-0.35885 -0.49948 -112.31
-0.38128 -0.53563 -115.12
-0.40507 -0.57429 -117.76
-0.43205 -0.61856 -119.99
-0.45997 -0.66448 -122.1
-0.49233 -0.71784 -123.63
-0.52639 -0.77388 -124.93
-0.56478 -0.83675 -125.64
-0.60466 -0.90192 -126.11
-0.65066 -0.97654 -125.64
-0.69761 -1.0525 -125
-0.75232 -1.1395 -122.96
-0.80725 -1.2267 -120.88
-0.87163 -1.3252 -116.74
-0.936 -1.4236 -112.61
-1.0094 -1.53 -106.04
-1.0835 -1.637 -99.315
-1.1665 -1.7466 -89.403
-1.2499 -1.8557 -79.264
-1.34 -1.958 -65.649
-1.4304 -2.0576 -51.575
-1.5231 -2.1378 -34.139
-1.6153 -2.2118 -16.138
-1.7051 -2.2579 4.4003
-1.7889 -2.2741 26.195
-1.867 -2.2664 48.648
-1.9333 -2.2179 71.514
-1.9843 -2.1295 93.575
-2.0231 -2.0135 114.61
-2.0418 -1.8578 133.38
-2.0375 -1.6735 148.67
-2.0173 -1.4746 161.33
-1.9742 -1.2612 169.94
-1.9089 -1.0459 174.02
-1.8308 -0.83439 175.34
-1.7369 -0.63309 173.09
-1.6291 -0.45579 167.37
-1.5151 -0.29713 159.86
-1.3961 -0.15786 150.75
-1.2743 -0.05091 140.1
-1.1536 0.038658 129.09
-1.0358 0.1077 117.79
-0.92249 0.15966 106.48
-0.81498 0.197 95.339
-0.71415 0.22227 84.506
-0.62239 0.23623 74.162
-0.5376 0.24408 64.215
-0.45952 0.24709 54.656
-0.38806 0.24629 45.482
-0.32547 0.24229 36.827
-0.2697 0.23712 28.569
-0.21697 0.23149 20.489
-0.17307 0.22586 12.936
-0.13199 0.22074 5.5594
-0.095828 0.2165 -1.5101
-0.063898 0.2138 -8.2847
-0.03394 0.21183 -14.921
-0.0084654 0.21242 -21.186
0.015552 0.21423 -27.304
0.037631 0.21767 -33.227
0.057607 0.22373 -38.874
0.076802 0.23111 -44.389
0.094886 0.24084 -49.675
0.11253 0.25265 -54.766
0.12992 0.26645 -59.676
0.14722 0.28223 -64.412
0.1648 0.3011 -68.885
0.18288 0.32223 -73.169
0.20165 0.34576 -77.253
0.22127 0.37182 -81.128
0.24232 0.40139 -84.719
0.26422 0.43293 -88.148
0.28811 0.46876 -91.227
0.31371 0.5078 -94.033
0.34059 0.54925 -96.634
0.37131 0.59721 -98.645
0.40268 0.64626 -100.55
0.43837 0.70238 -101.76
0.4755 0.7607 -102.73
0.51683 0.82546 -102.97
0.56068 0.8937 -102.73
0.60842 0.9673 -101.75
0.66031 1.0458 -99.854
0.71589 1.1286 -97.159
0.7735 1.2133 -93.912
0.83836 1.3045 -88.707
0.90321 1.3956 -83.503
0.9759 1.4888 -75.46
1.0494 1.5821 -67.133
1.1264 1.6699 -56.672
1.2057 1.7539 -44.775
1.2854 1.8324 -31.99
1.3661 1.897 -16.999
1.4444 1.9418 -0.40744
1.5204 1.9728 17.032
1.5901 1.9755 35.658
1.6514 1.9507 54.571
1.7063 1.9065 73.53
1.7451 1.822 91.679
1.7709 1.7143 108.42
1.7861 1.5882 124.01
1.7759 1.4314 135.96
1.7532 1.2655 145.75
1.7171 1.0897 153.2
1.6594 0.9105 156.37
1.5906 0.73637 157.19
1.5117 0.56898 155.74
1.42 0.4194 151.19
1.3226 0.28643 144.96
1.2214 0.16791 137.5
1.1176 0.068703 128.87
1.0142 -0.0088933 119.4
0.91315 -0.071866 109.61
0.81526 -0.12146 99.657
0.72141 -0.159 89.674
0.63432 -0.18354 79.864
0.55328 -0.19973 70.281
0.47834 -0.20929 60.961
0.40956 -0.21354 51.926
0.34714 -0.21355 43.198
0.29103 -0.2103 34.783
0.24121 -0.20493 26.685
0.19532 -0.19846 18.79
0.15583 -0.19085 11.229
0.12087 -0.18304 3.916
0.088962 -0.17517 -3.2278
0.061868 -0.16757 -10.092
0.038292 -0.1605 -16.736
0.017377 -0.15398 -23.204
-0.0010911 -0.14807 -29.503
-0.016852 -0.143 -35.595
-0.030526 -0.13875 -41.504
-0.042679 -0.13518 -47.266
-0.053451 -0.13231 -52.886
-0.062736 -0.13031 -58.333
-0.07089 -0.12911 -63.618
-0.078317 -0.12852 -68.782
-0.085002 -0.12864 -73.803
-0.091105 -0.12944 -78.692
-0.096746 -0.1309 -83.453
-0.10201 -0.13313 -88.069
-0.10706 -0.13602 -92.561
-0.112 -0.13958 -96.933
-0.11689 -0.14384 -101.19
-0.12181 -0.14882 -105.33
-0.12686 -0.15458 -109.35
-0.13204 -0.16095 -113.28
-0.13758 -0.1685 -117.07
-0.14342 -0.17685 -120.76
-0.14959 -0.18603 -124.36
-0.15626 -0.19637 -127.84
-0.16367 -0.2082 -131.19
-0.17142 -0.22073 -134.48
-0.18015 -0.23518 -137.63
-0.18959 -0.25102 -140.68
-0.19972 -0.26816 -143.65
-0.21133 -0.28804 -146.45
-0.22366 -0.30921 -149.19
-0.23779 -0.33361 -151.74
-0.25271 -0.35944 -154.23
-0.2698 -0.3892 -156.52
-0.28806 -0.42106 -158.71
-0.30877 -0.45736 -160.69
-0.33117 -0.49663 -162.52
-0.35635 -0.54083 -164.1
-0.38404 -0.58934 -165.44
-0.41505 -0.64355 -166.47
-0.44801 -0.70113 -167.3
-0.48652 -0.76831 -167.55
-0.52583 -0.83682 -167.7
-0.57347 -0.91927 -166.82
-0.62111 -1.0017 -165.95
-0.67882 -1.0997 -163.57
-0.73746 -1.1992 -161.05
-0.80501 -1.311 -156.9
-0.87562 -1.427 -152.19
-0.95635 -1.5548 -145.16
-1.0397 -1.6856 -137.53
-1.1339 -1.8239 -126.66
-1.2301 -1.9636 -115.21
-1.3361 -2.1002 -99.495
-1.4433 -2.2365 -83.313
-1.5564 -2.3566 -62.76
-1.6703 -2.4584 -39.76
-1.7835 -2.5377 -14.47
-1.8932 -2.5826 13.322
-1.9928 -2.5764 42.915
-2.0812 -2.5267 72.945
-2.156 -2.4315 102.82
-2.2067 -2.2743 130.8
-2.2302 -2.0666 155.19
-2.2301 -1.8243 175.88
-2.2057 -1.5525 192.42
-2.1471 -1.2587 202.18
-2.0619 -0.96708 206.28
-1.9551 -0.68921 205.52
-1.8301 -0.4334 200.52
-1.6911 -0.20559 192.03
-1.5419 -0.013391 180.79
-1.3878 0.14255 167.81
-1.2335 0.26303 153.95
-1.0826 0.3545 139.91
-0.93716 0.42235 126.12
-0.79947 0.46922 112.84
-0.67071 0.4996 100.23
-0.55164 0.51735 88.38
-0.44489 0.52445 77.487
-0.34288 0.52821 66.957
-0.25542 0.52513 57.508
-0.17383 0.52094 48.48
-0.10048 0.51522 40.043
-0.036419 0.50992 32.263
0.023687 0.50501 24.764
0.075011 0.50223 17.904
0.12236 0.50121 11.357
0.16594 0.50187 5.1098
0.20393 0.50634 -0.62893
0.24001 0.51263 -6.1562
0.27317 0.52196 -11.339
0.30434 0.53458 -16.177
0.33434 0.54957 -20.766
0.36313 0.5678 -25.021
0.39128 0.58963 -28.896
0.4193 0.61388 -32.512
0.44737 0.64107 -35.802
0.47624 0.67238 -38.601
0.50558 0.70541 -41.18
0.53613 0.74229 -43.256
0.56793 0.78202 -44.902
0.60061 0.82376 -46.245
0.6358 0.86979 -46.816
0.67216 0.91735 -47.039
0.71089 0.96795 -46.554
0.75094 1.0198 -45.626
0.79347 1.0741 -43.872
0.83744 1.129 -41.544
0.88358 1.185 -38.355
0.93109 1.2404 -34.459
0.98029 1.2951 -29.704
1.0305 1.3473 -24.124
1.0816 1.397 -17.728
1.1328 1.4411 -10.459
1.1839 1.4803 -2.4449
1.2335 1.5103 6.3644
1.2819 1.5335 15.757
1.3266 1.5436 25.693
1.369 1.5456 35.97
1.4052 1.5311 46.362
1.4381 1.5078 56.817
1.4617 1.4669 66.728
1.4811 1.418 76.394
1.4888 1.3529 84.835
1.4921 1.2817 92.812
1.4824 1.1978 98.989
1.4687 1.1101 104.6
1.4427 1.0164 108.13
1.4129 0.92122 110.99
1.3711 0.82735 111.5
1.3263 0.73587 111.3
1.2747 0.64966 109.53
1.2194 0.57032 106.7
1.1614 0.49622 103.06
1.1009 0.43391 98.315
1.0399 0.37559 93.24
0.97917 0.33032 87.333
0.91945 0.29025 81.214
0.86144 0.25871 74.746
0.80644 0.23495 68.115
0.75304 0.21528 61.399
0.70495 0.20437 54.652
0.65898 0.19625 47.926
0.61743 0.19361 41.257
0.57993 0.19482 34.693
0.54478 0.19828 28.191
0.51592 0.20648 21.907
0.48939 0.21615 15.719
0.46736 0.22863 9.7186
0.4479 0.24252 3.8438
0.43271 0.25876 -1.8217
0.4202 0.27637 -7.3352
0.4114 0.29588 -12.638
0.40532 0.31686 -17.76
0.40238 0.33954 -22.673
0.40246 0.36413 -27.343
0.40543 0.39056 -31.78
0.40919 0.41756 -36.145
0.41851 0.44849 -40.003
0.42783 0.47941 -43.861
0.44183 0.51408 -47.225
0.45747 0.55005 -50.414
0.4753 0.58812 -53.319
0.4971 0.62999 -55.706
0.51891 0.67185 -58.093
0.54636 0.71973 -59.598
0.57399 0.76779 -61.075
0.60667 0.821 -61.66
0.6402 0.87507 -62.097
0.67822 0.93333 -61.596
0.71779 0.99303 -60.774
0.76114 1.0555 -58.996
0.80667 1.1196 -56.664
0.85535 1.1849 -53.274
0.90695 1.2513 -48.908
0.95854 1.3178 -44.542
1.014 1.3802 -38.171
1.071 1.441 -30.981
1.1281 1.5018 -23.79
1.1863 1.5465 -14.029
1.2446 1.5895 -3.9802
1.3024 1.6297 6.2497
1.3542 1.6405 18.331
1.4061 1.6514 30.413
1.4546 1.6524 42.643
1.4945 1.6281 55.26
1.5264 1.5865 67.484
1.5534 1.5343 79.467
1.5651 1.4572 90.001
1.571 1.3727 99.798
1.5648 1.2735 108.02
1.5473 1.1658 114.43
1.5236 1.0535 119.84
1.4837 0.9378 122.3
1.4392 0.82376 123.77
1.3852 0.71327 123.28
1.3246 0.61063 121.14
1.2605 0.51203 118.16
1.1904 0.42947 113.28
1.1196 0.35314 107.93
1.0474 0.28812 101.71
0.97617 0.23534 94.888
0.90553 0.18855 87.787
0.83853 0.15613 80.292
0.77377 0.12866 72.755
0.71218 0.10823 65.158
0.65617 0.096438 57.596
0.60339 0.088569 50.096
0.55455 0.085192 42.684
0.51182 0.087071 35.462
0.47255 0.091355 28.365
0.43748 0.098414 21.422
0.40752 0.10817 14.694
0.37986 0.11911 8.0649
0.3582 0.13264 1.716
0.33895 0.1471 -4.5077
0.3232 0.1629 -10.55
0.31154 0.18027 -16.354
0.30128 0.19818 -22.076
0.29605 0.21812 -27.474
0.29189 0.23854 -32.798
0.29168 0.26079 -37.838
0.29324 0.28407 -42.735
0.29747 0.30891 -47.414
0.30427 0.33564 -51.854
0.31266 0.36356 -56.146
0.32454 0.39444 -60.088
0.33733 0.42612 -63.936
0.35413 0.46171 -67.342
0.37212 0.4986 -70.605
0.39327 0.53898 -73.478
0.41689 0.58229 -76.015
0.44309 0.62867 -78.199
0.47133 0.67758 -80.073
0.50357 0.73137 -81.345
0.53705 0.78668 -82.399
0.57584 0.84837 -82.532
0.61493 0.91038 -82.604
0.66072 0.97979 -81.305
0.70651 1.0492 -80.006
0.75881 1.1245 -77.1
0.81189 1.2005 -74.001
0.86989 1.279 -69.356
0.9303 1.3587 -63.952
0.99343 1.4373 -57.343
1.0599 1.5145 -49.249
1.1271 1.589 -40.512
1.1966 1.6541 -29.566
1.2661 1.7192 -18.612
1.3347 1.7639 -5.2687
1.4016 1.7997 8.5992
1.4651 1.8178 23.513
1.5223 1.8136 38.957
1.5762 1.7981 54.669
1.6159 1.7457 70.121
1.6496 1.681 85.071
1.6708 1.5911 98.99
1.6776 1.4816 111.09
1.6769 1.362 122.24
1.6532 1.2235 129.81
1.6223 1.0825 136.06
1.5768 0.93635 139.59
1.5197 0.79342 140.68
1.4554 0.65334 140.24
1.3791 0.52706 136.92
1.2987 0.4111 132.37
1.2143 0.30542 126.61
1.1267 0.2208 119.33
1.0391 0.14508 111.64
0.95197 0.082661 103.4
0.86807 0.036788 94.74
0.78734 -1.338e-005 85.994
0.71006 -0.028339 77.207
0.63825 -0.046828 68.488
0.57147 -0.058891 59.906
0.51022 -0.065045 51.505
0.45438 -0.066617 43.308
0.40387 -0.064544 35.328
0.35854 -0.059621 27.57
0.31816 -0.052505 20.035
0.28248 -0.04373 12.717
0.25122 -0.033724 5.613
0.22428 -0.022775 -1.2725
0.20071 -0.011215 -7.9819
0.1814 0.00091658 -14.456
0.16455 0.013331 -20.786
0.15061 0.026047 -26.943
0.14016 0.039145 -32.872
0.13157 0.052509 -38.669
0.125 0.066183 -44.319
0.12132 0.080449 -49.742
0.11913 0.095129 -55.042
0.11849 0.11026 -60.21
0.12033 0.12646 -65.15
0.12345 0.14343 -69.962
0.12782 0.16115 -74.65
0.13443 0.18057 -79.106
0.14206 0.20091 -83.456
0.15143 0.22285 -87.623
0.16263 0.24683 -91.591
0.17492 0.27208 -95.44
0.18976 0.3006 -99.005
0.20551 0.33037 -102.47
0.22384 0.3637 -105.65
0.24372 0.39931 -108.65
0.26598 0.4384 -111.39
0.2906 0.48107 -113.84
0.31734 0.52695 -116.04
0.34859 0.57943 -117.66
0.38214 0.63527 -118.98
0.41569 0.69111 -120.3
0.45652 0.75808 -120.56
0.50022 0.82946 -120.4
0.54393 0.90084 -120.24
0.59688 0.98512 -118.38
0.65259 1.0733 -116.01
0.70829 1.1614 -113.64
0.77509 1.2605 -108.57
0.84424 1.362 -102.94
0.91339 1.4634 -97.297
0.9922 1.5691 -88.504
1.0723 1.6754 -79.279
1.1591 1.7756 -66.649
1.2463 1.8741 -53.629
1.3365 1.9554 -37.31
1.4261 2.0298 -20.333
1.5135 2.0764 -0.76717
1.5982 2.1093 19.429
1.6768 2.1115 41.028
1.7432 2.072 63.021
1.799 2.004 84.605
1.8434 1.9073 105.56
1.8645 1.7644 124.07
1.8689 1.5981 140.14
1.8574 1.4124 153.73
1.8224 1.2086 163.24
1.7669 1.001 168.78
1.6971 0.79546 171.39
1.6119 0.59663 170.63
1.5114 0.41783 166.18
1.4038 0.2561 159.83
1.2904 0.11243 151.79
1.1729 -0.0024867 141.96
1.0558 -0.096079 131.44
0.93999 -0.17355 120.55
0.82796 -0.2318 109.52
0.72093 -0.27475 98.534
0.6209 -0.30343 87.812
0.52794 -0.32205 77.435
0.44287 -0.33242 67.476
0.3636 -0.33806 57.835
0.29123 -0.33892 48.577
0.22776 -0.33588 39.82
0.16961 -0.33141 31.367
0.11671 -0.32582 23.211
0.071805 -0.3197 15.518
0.029735 -0.31384 7.9951
-0.0069203 -0.3085 0.7982
-0.039498 -0.30426 -6.1341
-0.069366 -0.30075 -12.891
-0.094753 -0.29932 -19.309
-0.11899 -0.29851 -25.635
-0.14013 -0.29986 -31.669
-0.15961 -0.30283 -37.512
-0.17788 -0.3072 -43.2
-0.19479 -0.31351 -48.682
-0.21082 -0.32192 -53.953
-0.22646 -0.33179 -59.082
-0.24178 -0.34342 -64.045
-0.25702 -0.3576 -68.777
-0.27248 -0.37378 -73.338
-0.28829 -0.39191 -77.734
-0.30458 -0.41209 -81.961
-0.32203 -0.43559 -85.919
-0.3403 -0.4611 -89.721
-0.35947 -0.48884 -93.351
-0.3806 -0.52079 -96.656
-0.40282 -0.5549 -99.794
-0.42691 -0.59256 -102.66
-0.45367 -0.6349 -105.14
-0.48136 -0.67886 -107.5
-0.51313 -0.72974 -109.26
-0.54563 -0.78184 -110.92
-0.58318 -0.84214 -111.8
-0.62199 -0.9043 -112.48
-0.66572 -0.97383 -112.34
-0.71219 -1.0471 -111.69
-0.76365 -1.127 -110.11
-0.8162 -1.2082 -108.29
-0.87711 -1.2992 -104.6
-0.93802 -1.3903 -100.91
-1.0074 -1.4882 -94.817
-1.078 -1.5871 -88.388
-1.1541 -1.686 -79.81
-1.2333 -1.7849 -70.004
-1.3145 -1.8802 -58.894
-1.3989 -1.97 -45.804
-1.4844 -2.0451 -30.418
-1.5693 -2.1098 -13.915
-1.6522 -2.1533 4.4366
-1.7298 -2.1705 23.974
-1.8032 -2.1702 44.126
-1.8645 -2.1279 64.796
-1.9148 -2.0585 84.843
-1.9557 -1.9662 104.36
-1.9716 -1.8292 121.11
-1.9754 -1.6765 136.09
-1.9621 -1.5021 148.54
-1.9263 -1.312 156.96
-1.8757 -1.1181 162.51
-1.8109 -0.9239 165.23
-1.7267 -0.74167 163.7
-1.6333 -0.57319 159.92
-1.5324 -0.41894 154.22
-1.4248 -0.28542 146.57
-1.3139 -0.17657 137.44
-1.2031 -0.085628 127.62
-1.0937 -0.011614 117.32
-0.98728 0.045702 106.76
-0.88648 0.086355 96.26
-0.79144 0.11542 85.931
-0.7027 0.13493 75.861
-0.62057 0.14673 66.102
-0.54559 0.15225 56.704
-0.47664 0.15349 47.617
-0.41589 0.15081 38.965
-0.35974 0.14653 30.56
-0.30967 0.14059 22.482
-0.2662 0.13395 14.77
-0.22625 0.12721 7.2567
-0.19079 0.12059 0.0013234
-0.16057 0.11474 -6.9364
-0.1334 0.10968 -13.675
-0.10901 0.10549 -20.221
-0.08715 0.10227 -26.583
-0.068303 0.10059 -32.69
-0.051121 0.10005 -38.634
-0.035414 0.10066 -44.419
-0.021001 0.10245 -50.049
-0.0079819 0.10598 -55.463
0.0044028 0.11069 -60.738
0.016208 0.11677 -65.855
0.027629 0.12424 -70.821
0.03884 0.13313 -75.638
0.050015 0.14349 -80.307
0.06144 0.15591 -84.779
0.073181 0.16973 -89.127
0.085283 0.18499 -93.35
0.098108 0.20252 -97.385
0.11179 0.22219 -101.26
0.12629 0.24371 -104.99
0.14196 0.26772 -108.53
0.15902 0.2945 -111.89
0.17687 0.32285 -115.14
0.19729 0.35609 -118.06
0.21879 0.39126 -120.85
0.24246 0.43032 -123.38
0.2689 0.47407 -125.58
0.29677 0.52025 -127.6
0.32839 0.57276 -129.17
0.36162 0.62797 -130.53
0.39953 0.69085 -131.25
0.43908 0.75639 -131.75
0.48446 0.83084 -131.36
0.53144 0.90775 -130.73
0.58612 0.99523 -128.72
0.64241 1.0849 -126.42
0.70433 1.1815 -122.9
0.77222 1.2852 -118.08
0.84184 1.3903 -112.77
0.92163 1.5034 -104.56
1.0014 1.6164 -96.353
1.0894 1.7276 -84.707
1.1793 1.8382 -72.231
1.2717 1.9422 -57.915
1.3669 2.0378 -41.425
1.4623 2.1103 -22.006
1.5553 2.1625 -1.1251
1.6451 2.1938 21.048
1.7263 2.1852 44.632
1.7964 2.1392 68.396
1.8559 2.0627 91.849
1.8978 1.9435 114.04
1.9171 1.7845 133.48
1.9197 1.6016 150.49
1.9021 1.3938 164.31
1.8575 1.1684 173.08
1.7947 0.94131 178.18
1.7152 0.71837 179.75
1.6192 0.50701 177.65
1.5079 0.32011 171.84
1.3897 0.15388 164.09
1.2661 0.011611 154.62
1.14 -0.10691 143.95
1.0143 -0.20012 132.49
0.89221 -0.26955 120.77
0.77466 -0.32332 109.12
0.66347 -0.3613 97.705
0.55942 -0.38681 86.653
0.46306 -0.40248 76.04
0.37581 -0.40992 65.97
0.29355 -0.41354 56.202
0.22239 -0.41166 47.103
0.15556 -0.40845 38.265
0.096655 -0.4033 29.905
0.04428 -0.39792 21.941
-0.0044938 -0.39247 14.198
-0.046198 -0.38792 6.8981
-0.083649 -0.38458 -0.11685
-0.11755 -0.38259 -6.88
-0.14829 -0.38211 -13.404
-0.17604 -0.38348 -19.678
-0.20108 -0.38718 -25.678
-0.22443 -0.3928 -31.473
-0.24638 -0.4004 -37.066
-0.2672 -0.41005 -42.46
-0.28709 -0.42237 -47.606
-0.30661 -0.43726 -52.519
-0.32606 -0.45413 -57.258
-0.34554 -0.47318 -61.807
-0.36555 -0.49586 -66.046
-0.38617 -0.52083 -70.09
-0.4075 -0.54815 -73.932
-0.43042 -0.57954 -77.422
-0.45449 -0.61348 -80.69
-0.47982 -0.65022 -83.711
-0.50765 -0.69187 -86.282
-0.5367 -0.73575 -88.639
-0.56861 -0.78461 -90.502
-0.60319 -0.83763 -91.903
-0.63977 -0.89377 -92.959
-0.67999 -0.95528 -93.33
-0.72231 -1.0199 -93.308
-0.76908 -1.0904 -92.348
-0.81777 -1.1634 -90.982
-0.87169 -1.242 -88.346
-0.92726 -1.3224 -85.314
-0.98923 -1.4075 -80.346
-1.0526 -1.4936 -74.968
-1.1179 -1.5793 -68.744
-1.1894 -1.6638 -59.892
-1.2609 -1.7482 -51.041
-1.3353 -1.8221 -39.66
-1.4112 -1.8905 -26.988
-1.4867 -1.9559 -14.054
-1.5587 -1.988 1.868
-1.6307 -2.0201 17.79
-1.6972 -2.0302 34.488
-1.7583 -2.0181 51.965
-1.8058 -1.968 69.335
-1.8443 -1.8987 86.068
-1.8736 -1.8097 102.14
-1.882 -1.6864 115.81
-1.8791 -1.55 127.77
-1.8643 -1.4 137.92
-1.8269 -1.2375 144.14
-1.7791 -1.0748 148.31
-1.7202 -0.91218 150.31
-1.6448 -0.76026 148.66
-1.5633 -0.61768 145.47
-1.4753 -0.48553 140.66
-1.3808 -0.3765 133.71
-1.2852 -0.28012 125.98
-1.1886 -0.19675 117.5
-1.0941 -0.13606 108.28
-1.0018 -0.084591 98.958
-0.91324 -0.045225 89.539
-0.82932 -0.016767 80.136
-0.75195 0.0011439 70.905
-0.67996 0.012652 61.869
-0.61338 0.018832 53.047
-0.55258 0.020402 44.472
-0.49769 0.018257 36.163
-0.44925 0.013132 28.158
-0.40582 0.0063373 20.396
-0.36718 -0.0016734 12.872
-0.33272 -0.010465 5.5606
-0.30247 -0.019781 -1.5302
-0.27698 -0.02931 -8.3608
-0.25463 -0.038799 -15.008
-0.23518 -0.048175 -21.478
-0.2184 -0.057377 -27.777
-0.20457 -0.06629 -33.874
-0.19312 -0.074914 -39.793
-0.18352 -0.083311 -45.562
-0.17557 -0.091516 -51.19
-0.16936 -0.099547 -56.654
-0.16461 -0.10747 -61.97
-0.16118 -0.11534 -67.142
-0.15894 -0.12325 -72.173
-0.15796 -0.13132 -77.041
-0.15784 -0.13959 -81.793
-0.15855 -0.14812 -86.428
-0.16009 -0.15697 -90.944
-0.16271 -0.16644 -95.296
-0.16608 -0.17651 -99.534
-0.17005 -0.18707 -103.68
-0.17505 -0.19864 -107.67
-0.18088 -0.21115 -111.55
-0.18736 -0.22445 -115.33
-0.19495 -0.2392 -118.97
-0.20365 -0.25559 -122.46
-0.21289 -0.27275 -125.89
-0.22379 -0.29249 -129.13
-0.23512 -0.31292 -132.32
-0.24869 -0.33697 -135.28
-0.26254 -0.3615 -138.21
-0.27923 -0.39079 -140.86
-0.29655 -0.42112 -143.45
-0.31785 -0.45795 -145.66
-0.33914 -0.49477 -147.88
-0.36227 -0.5348 -149.91
-0.39047 -0.58367 -151.47
-0.41867 -0.63254 -153.02
-0.4504 -0.68755 -154.18
-0.48753 -0.75196 -154.74
-0.52467 -0.81637 -155.3
-0.56797 -0.89057 -155.04
-0.61685 -0.97365 -154.03
-0.66574 -1.0567 -153.02
-0.72333 -1.1521 -150.57
-0.78555 -1.2541 -147.34
-0.85028 -1.3591 -143.58
-0.9272 -1.4794 -137.2
-1.0041 -1.5996 -130.81
-1.0914 -1.7275 -121.4
-1.1835 -1.8589 -110.62
-1.2779 -1.9885 -98.664
-1.3818 -2.1114 -82.216
-1.4857 -2.2344 -65.767
-1.5929 -2.3386 -45.726
-1.7004 -2.4224 -23.094
-1.8064 -2.4829 1.599
-1.905 -2.4984 28.589
-1.9936 -2.4726 56.376
-2.0702 -2.4056 84.246
-2.1326 -2.2954 111.61
-2.1679 -2.1247 136.21
-2.1798 -1.9174 157.46
-2.169 -1.6813 175.01
-2.135 -1.4218 188.47
-2.0691 -1.1489 195.47
-1.9811 -0.8825 197.69
-1.8746 -0.631 195.72
-1.7527 -0.40097 190.09
-1.6189 -0.19732 181.45
-1.4767 -0.02879 170.39
-1.3316 0.10684 157.96
-1.1873 0.21364 144.89
-1.0467 0.2949 131.67
-0.91165 0.35491 118.65
-0.78403 0.39647 106.07
-0.66484 0.42349 94.057
-0.55468 0.43931 82.694
-0.45481 0.44632 72.07
-0.3625 0.44826 61.983
-0.28078 0.44601 52.628
-0.20395 0.44215 43.61
-0.13846 0.43672 35.359
-0.077961 0.43168 27.446
-0.023324 0.42712 19.931
0.024023 0.4246 12.937
0.068965 0.4229 6.1225
0.10741 0.42444 -0.17584
0.14368 0.42767 -6.2673
0.17659 0.43351 -12.04
0.20695 0.44253 -17.479
0.23613 0.45304 -22.762
0.26337 0.46782 -27.624
0.28999 0.48501 -32.253
0.3161 0.50463 -36.646
0.34196 0.52802 -40.672
0.36813 0.55448 -44.389
0.39477 0.58357 -47.833
0.42232 0.61611 -50.909
0.45109 0.65203 -53.597
0.48055 0.68988 -56.065
0.51251 0.73312 -57.85
0.5456 0.7783 -59.352
0.58065 0.82686 -60.359
0.61857 0.87943 -60.658
0.65756 0.9335 -60.69
0.70021 0.99188 -59.728
0.7438 1.0514 -58.509
0.79142 1.1144 -56.024
0.8397 1.1779 -53.337
0.8921 1.2428 -49.093
0.94482 1.3078 -44.73
1.0012 1.3707 -38.497
1.0577 1.4335 -32.252
1.1161 1.4884 -23.977
1.1746 1.5431 -15.686
1.2324 1.5828 -5.4826
1.2901 1.6222 4.7422
1.3434 1.6395 16.444
1.3965 1.6562 28.161
1.441 1.6441 40.641
1.4851 1.6311 53.109
1.5155 1.5865 65.159
1.5452 1.5409 77.155
1.5571 1.4655 87.548
1.5681 1.3892 97.838
1.5595 1.2893 105.58
1.55 1.1887 113.19
1.5225 1.0758 117.84
1.4891 0.96237 121.38
1.4457 0.8482 123.05
1.3933 0.73894 122.75
1.3368 0.6322 121.54
1.2714 0.53813 118.05
1.2042 0.45003 113.93
1.1339 0.37248 108.71
1.0626 0.30743 102.63
0.99127 0.24859 96.149
0.92168 0.20497 88.995
0.85401 0.16788 81.687
0.78871 0.13879 74.192
0.72802 0.1189 66.646
0.67026 0.10382 59.109
0.61692 0.095062 51.619
0.56879 0.091853 44.256
0.52392 0.09165 36.989
0.48403 0.095461 29.885
